id,Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,PetID,PhotoAmt,AdoptionSpeed
13015,1,Mushy Mushy,2,307,0,1,1,5,0,2,2,2,2,2,1,1,0,41327,1d0b25a46e557cfd8bf9207ce7b0d054,0,6bed4e9d5,6,3
13016,2,Jerry,4,266,0,1,1,6,7,2,1,3,3,3,1,1,0,41326,1eea485b01d14c668f33afa7c919646e,1,5149bb7f8,11,2
13017,1,Jack Jack,24,307,0,1,2,7,0,2,1,1,1,1,1,1,0,41401,1b77e46c6cd38aa21bf11bc499fde127,0,b780980c1,13,3
13018,1,Jacob And Joshua,3,307,0,1,1,2,0,2,1,1,1,1,1,2,0,41326,f2c18ef79878ba665e83d2c7ecfc2a68,0,10b669bea,3,3
13019,2,Mr Hugo,32,247,283,1,1,2,7,2,2,3,3,3,1,1,0,41401,9263cd15082a746f5cc4efa07d867efd,0,ee7d6cf3f,1,4
13020,1,,1,307,0,2,1,2,0,2,2,2,2,2,1,1,20,41326,c2fa42254dcd3b13de7dcf78debff95c,0,5b214efd1,12,1
13021,1,1 Male  Puppy Waiting For Adoption,1,307,0,3,1,2,7,2,2,2,2,2,1,3,0,41326,078ac8242f2afe6f702814bc6d8c7823,0,5d00ca4d0,21,3
13022,1,Lucky,6,103,0,1,1,0,0,2,1,1,1,2,1,1,0,41326,78751a81633849ab936070beeb6ae702,0,261a88440,1,2
13023,1,Longkang Babies - Disney Babies,1,307,307,3,1,2,7,2,1,2,2,2,1,3,0,41326,4d2400be2e2e78265f5c84345b7a3415,0,e0e241d57,11,2
13024,2,HASHBROWN,18,285,288,1,5,7,0,3,2,2,2,2,1,1,180,41326,3b7ae38f5bc43abb4a704f0a18ece38e,0,677968b60,2,2
13025,1,Shadow,3,307,307,2,1,0,0,2,1,1,1,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,3005b75eb,2,2
13026,1,"Bun Bun, Hong Dou, Yao Yao, Bambee",36,206,0,3,2,6,7,3,2,1,2,1,1,4,320,41326,40cb5518ee1924e6738ba33345c05fe2,0,8c75e5189,4,1
13027,2,Tiger,6,264,276,1,2,4,5,2,3,3,3,2,1,1,150,41326,e41212f5f62c766dbce2401431612f38,0,603dbe569,1,1
13028,1,Fafa,24,307,0,2,2,4,0,2,1,1,1,1,1,1,0,41401,459c315c3bc47ca6e17c12beb9bb82ef,0,0e88c1c1c,3,4
13029,1,Happy B,3,307,307,1,2,0,0,2,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,c17b66965,1,3
13030,2,,2,297,0,3,3,6,7,1,2,2,2,2,1,7,0,41326,4d0f4b83bd88ffe0dff2db53746f909b,0,d0f8b280d,5,1
13031,1,Oreo,2,307,0,2,4,7,0,1,1,1,3,2,1,1,0,41326,c4468ff9c15ea421b6ee26481d39a578,0,35ce89b5c,4,2
13032,1,Collar & Button,5,307,0,1,2,5,7,2,1,1,1,1,1,2,0,41326,8b6c5cd067ada5f54ca5ffc7f7b5d896,1,01e410583,20,3
13033,1,Ana,10,307,0,2,1,2,0,2,2,1,1,1,1,1,0,41326,bec7b0eed4b88149fba3c9d3b4d161b7,0,4bbc7992a,3,2
13034,2,Bambi And Micky,8,299,0,1,5,7,0,2,2,2,2,2,1,2,0,41326,f277c7dfcfe1be63cdfb3c1212157926,0,c2ec1becc,3,4
13035,2,Jimmy,2,266,0,1,1,2,7,3,1,1,1,2,1,1,0,41326,da7c96f74482b00d76e1ebaba96f2f79,0,b7d2f8186,5,4
13036,1,Baby,29,307,0,2,3,0,0,2,1,2,2,3,1,1,0,41401,9d10392672de6aba00574d55242578b3,0,eb77432cd,4,4
13037,2,Cutey,1,266,0,2,2,3,4,2,1,2,2,2,1,1,0,41325,445ec440cf783180ab2e73c26ffe50f1,0,5b5b2c882,3,2
13038,1,Momo,4,307,0,2,7,0,0,1,2,1,1,2,1,1,0,41326,39465cd625cc3618e54a0ebab344667a,0,9a0db11a9,2,3
13039,2,Sara,2,266,0,2,6,7,0,2,1,2,2,2,1,1,100,41326,001e42763024f9d4abe31e79472b1827,0,396a2773f,5,3
13040,1,Max,48,213,307,1,5,0,0,2,2,1,1,1,1,1,0,41401,0c03fb1b98efae3aa472a20423b83ee6,0,65a7711bd,3,4
13041,1,Puppy,0,307,0,3,1,2,7,2,2,3,3,3,1,7,0,41326,eec6f6eaea29c2a21be4e5935eab66a9,0,8ece5f3ba,5,3
13042,1,3 Little Angels,3,307,0,2,1,2,7,2,2,2,1,2,1,3,0,41401,9238e4f44c71a75282e62f7136c6b240,0,3497c1ad0,8,2
13043,1,Hazel,2,307,0,2,5,0,0,2,1,1,1,1,1,1,0,41326,da254828fea81df2ca2e807706e04b32,1,7b25498d6,6,3
13044,1,Dacoota,1,307,0,2,2,0,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,eb79f1cfa,4,3
13045,2,Zorro,3,265,0,2,1,4,7,2,2,2,2,2,1,1,0,41401,769347925e8c0a3d5e68ba09169a965f,0,6b65fa006,1,2
13046,2,Antan,4,266,0,3,1,2,0,1,1,1,1,2,1,4,0,41326,953771e4e029ad5481b8ae8d108e1cdf,0,e4e128c70,4,4
13047,2,2 Ninja Kittens,2,299,0,2,1,6,7,2,1,2,2,2,1,2,0,41401,c13802ffd2e87ef97bba5f7b3d8ea3d7,0,50844e473,1,2
13048,1,Fay,5,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,76024f2ed,5,2
13049,2,No Name,1,265,265,3,6,7,0,1,2,2,2,2,1,4,0,41326,ddb091ab66a6e93d60f5b29669573393,0,4f3e35156,7,3
13050,1,K-20 Serena,24,307,213,2,1,2,0,2,2,1,1,3,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,6edcc1f1b,3,4
13051,1,Black,3,307,0,1,1,2,0,3,1,1,1,2,1,1,0,41336,4709b98b4e26f2354acf58dd3395fdf6,0,aba512b8f,1,2
13052,1,Lucas,12,182,152,1,1,5,0,1,1,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,dcdf98438,6,3
13053,2,Atan,12,292,0,1,2,5,7,2,1,1,1,2,1,1,50,41326,bd7c5b134046f7ee62af1262d4f409f9,0,705117847,5,2
13054,1,,4,307,0,3,1,2,7,2,1,2,2,2,1,5,0,41326,129e7222b397e8b60695d182aeecd88b,0,47d68f63c,1,4
13055,1,Bingo,4,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,9679275a3,4,3
13056,2,Cute Kitten For Adoption.,2,266,266,1,1,7,0,1,1,2,2,2,1,1,0,41401,8f0d798425ac5dc5148cb7eece07340e,0,e60bbc064,3,2
13057,1,Jill Girl,24,307,117,2,3,5,0,2,1,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,8717133d3,4,4
13059,1,ð°ð¾88ð¾ð°FattFatt,24,307,218,3,2,4,5,2,1,2,2,1,1,4,8,41326,dd4e471fd184fbb112238745f3bf8c75,0,ef80d0222,4,3
13060,2,Orange,4,266,0,1,4,0,0,2,1,2,2,2,1,1,0,41401,891eeaccc76559baef4bab7bff5522cb,0,da8c280f1,6,3
13061,2,Jane Doe,2,266,266,2,1,4,7,1,1,2,2,2,1,1,0,41401,e5a05c5a799f1ccc3bbb6bc025432ac6,0,f32959003,3,1
13062,1,5 Puppies  On Sept 2010,2,307,307,2,1,2,7,2,1,2,2,2,1,5,0,41327,4f730224c4425d230360cd399ff6cf13,0,fb89569d8,9,2
13063,2,Momot,24,299,0,1,4,0,0,2,2,3,3,3,2,1,1,41345,293f909f2da3b8d3cc600a9aec45e104,0,c292a8b67,2,4
13064,2,Ovi,9,243,0,1,4,7,0,1,2,2,2,2,1,1,0,41326,85a277e719a290dd47a65eef158758a6,0,128293a4d,3,4
13065,1,Winter: Last Season Left,4,307,103,2,1,2,3,3,2,1,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,b256f479c,10,3
13066,1,Missy,1,307,0,2,1,0,0,2,1,3,3,2,1,1,0,41326,4cba154f146013bca8276006203464ef,0,f3db279d0,1,3
13067,2,Obi One Kenobi Aka Bulu Bangkok,5,265,0,1,4,7,0,2,2,2,2,2,1,1,100,41361,7a287c3f9067d47b4ccc7bb95bf7d343,0,c8a528b69,4,1
13068,1,Wolfie-cate,3,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41326,344fd677a06b8ac6b0225f3afad57ade,0,35fc0fd89,4,1
13069,2,Millie Kitty,2,266,0,2,3,4,7,2,2,1,1,2,1,1,0,41326,d0fe27754d209d587365e13bb7ade44d,0,3e2fdd907,1,1
13070,2,Dog,1,266,0,1,1,6,7,2,1,3,3,3,1,1,0,41326,6d52509bdbf52c4b9734c9776ddf04ad,0,ac1a70774,4,1
13071,1,,1,307,0,2,4,0,0,2,1,1,1,2,1,1,40,41326,62aa3109249a85fe5e20b53c4d56e3b8,0,8300e943e,1,4
13072,2,Elegant Kitty,2,266,266,1,2,5,7,1,1,3,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,a97a37056,1,2
13073,1,Shanon,12,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41401,0fddcc2044ae92f3f70fed837d35e1a6,0,c2386bba2,7,2
13074,1,Puppy.,1,307,0,3,1,2,7,2,2,2,2,3,1,5,0,41327,ee8646db89f0497b4579f1f1dcc2dfa3,0,2c401c793,8,4
13075,1,Angel,4,141,307,2,5,0,0,3,2,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,c55f2f503,5,2
13076,1,,3,307,0,2,2,5,0,2,2,2,2,2,1,3,0,41330,2fb7d7718f9c7704ab9ae80d95f56597,0,e03ec2a98,2,4
13077,1,Brandy,3,307,26,1,1,5,7,2,1,1,1,1,1,1,0,41326,a5ed380c3ab1c36c63e8e1003d06536c,0,8c7dbce06,4,4
13078,1,Happy Boy,12,307,0,1,1,2,0,3,2,2,1,2,1,1,0,41401,9238e4f44c71a75282e62f7136c6b240,0,d9cf525bb,6,2
13079,1,Mica,108,178,169,2,2,0,0,1,3,3,1,2,1,1,0,41401,c21525daac5c29a57a60925ed2910c15,0,f85ae1408,2,4
13080,2,Taco And Nacho,1,266,0,3,1,4,7,2,1,2,2,2,1,2,0,41401,2d6dc4c562c1ae9350cd98bc28e4c226,0,0b4a0d698,3,2
13081,2,Frankie,6,266,266,1,1,6,0,1,1,2,1,1,1,1,0,41326,c3e16cd29166b21c5c6bea9229257714,0,239b75387,1,2
13082,1,Solo,0,307,0,2,1,7,0,2,1,2,1,2,1,1,0,41326,8b6c5cd067ada5f54ca5ffc7f7b5d896,0,0e1f78a77,9,2
13083,2,Rossi,26,266,276,1,3,5,0,3,2,1,1,1,1,1,100,41326,cdf2cd8d67e53bf6e5088dcb2de317d6,0,1ac22584b,4,0
13084,1,Girl,2,307,307,2,2,0,0,2,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,d0a66003d,1,3
13085,2,Lovey,8,266,0,2,3,6,7,2,1,1,1,1,1,1,0,41326,8c93701272659d86aec23a9c00068dc4,1,5d0551d53,8,2
13086,1,Harry,8,307,0,1,2,7,0,2,2,1,1,1,1,1,0,41326,21ede361c0d02607827eb853f6126a46,0,d3f157880,1,1
13087,1,Sammie,5,20,307,1,2,0,0,2,1,2,1,2,1,1,0,41326,224ad9740cdfcbb32b6baa8e1806aa64,0,de2d4f372,1,1
13088,1,Elbert,4,307,152,1,1,0,0,2,1,1,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,bb2cbdb23,7,4
13089,1,Venus,1,307,0,2,2,0,0,2,1,2,1,2,1,1,0,41326,7f31881e8864a93853b677c888abfc90,0,e97e1afc1,1,1
13090,2,Tsukasa,4,266,0,2,2,5,0,2,1,2,2,1,1,1,0,41326,8973c6840875b91925f7d808df7dd8c7,0,018e4d193,2,4
13092,1,"Nga Nga, Mui Mui, Charcoal And Kuro",2,307,0,2,1,3,0,2,1,2,1,2,1,1,0,41330,abad8ea1bfcff8b4d18f51421d4451a0,0,d2f333b86,11,3
13093,1,Ringo,4,307,78,1,2,0,0,3,1,1,1,2,1,1,235,41326,2864803699884df90ac135583b02ec70,0,248eca1fa,4,2
13094,2,,2,254,0,1,1,6,7,2,1,2,1,2,1,1,0,41326,96500c1e88f021521484782cd9124e66,1,fffd78a11,2,2
13095,2,Black Panther For Free Adoption,1,266,0,1,1,0,0,1,1,2,2,2,1,1,0,41326,c5f05a0937608368f162868db4d0bc87,0,c8bc66245,3,2
13096,1,GunGun (means Baby In Hindi),14,105,103,2,1,3,7,1,2,1,1,2,1,1,150,41326,9a6b5f7018a1ce7d4854e8bbe0bf72a0,0,d6b0d8aa9,3,4
13097,2,Blackie,6,266,0,1,1,0,0,2,1,2,2,2,1,1,0,41326,757bd05b647b5448c5703b39a2f0d9ff,0,eaf87e39e,2,4
13098,1,Wow Wow,3,307,307,2,1,2,5,2,1,2,2,2,1,1,0,41326,73d96f41bd0c35130751aaffaa51c45c,0,24e2a6ff5,1,2
13099,2,Cutey Kitties,2,266,266,3,1,2,7,2,1,2,2,3,1,2,1,41401,6a0248993510b02efc3f0800c37a86f6,0,e01e4a2fb,5,2
13100,1,URGENT !!! Yo Yo,48,218,179,2,5,0,0,2,3,1,1,1,1,1,0,41326,471d59d2b221fe60eca90d131c415ff6,0,8ef541435,3,3
13101,2,Lost Angel,3,282,0,2,1,2,5,2,3,3,3,3,1,1,0,41401,7481ae53e9c9e403bf7f64aaa7f8e20a,0,c9a21c416,11,1
13102,1,Yan Yan,84,109,0,1,3,0,0,3,2,3,1,2,1,1,200,41401,6fc93861519208884d133bc2f572d5f7,0,2bf818d30,1,2
13103,1,Sammy,2,307,0,1,1,2,7,2,2,1,1,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,24379b58d,1,2
13104,2,Miao,2,265,0,2,6,7,0,1,2,2,1,2,1,1,0,41401,c4e3fe5da069a967ffb8b32db56eea97,0,a7f77b3bd,10,2
13105,2,Angel And Charlie,15,265,0,3,1,3,7,2,2,2,3,3,1,2,0,41326,29c82a7e45b42a50b8a17e362698c49e,0,3666cdd80,9,2
13106,2,Clarissa,6,266,0,2,6,0,0,2,1,1,1,1,1,1,100,41401,8ffce5c58bc69ccac0ceee68ddce6ffd,0,25952f8a0,1,1
13107,2,Tiger,12,266,0,1,1,2,0,3,1,1,1,2,1,1,0,41401,44cb33c6bc3bb2ef1547c2a059c1d484,0,514202b22,3,4
13108,1,Panda,2,307,0,2,1,7,0,2,1,2,2,2,1,1,0,41326,b7b502d9c5b369671069b450e81f9d12,0,7cd4ec150,2,4
13109,1,Tammy,12,307,0,2,1,0,0,2,2,2,1,1,1,1,0,41326,186ec67443d30746953da6b38195fc71,0,0a796c967,10,3
13110,1,Whitey,7,307,0,2,7,0,0,2,1,3,3,1,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,38ea54f1f,4,3
13111,2,Boots,1,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41326,c548bbe8eee34be56ab3833d372612d1,0,7f6f8b365,6,2
13112,1,Sharpie,1,206,189,2,1,2,7,1,2,2,2,2,1,1,0,41326,966edbab6abf83106b0b9fdde1922975,0,f50d4f5bc,1,1
13113,2,Mojo Jojo,8,306,250,1,1,7,0,3,2,2,2,2,1,1,0,41401,958d329e22cfc6fc33e13be132a0a2cd,0,d2ac2859f,4,3
13114,2,Darling,4,266,0,1,1,0,0,2,1,2,2,2,1,1,0,41401,01f954cdf61526daf3fbeb8a074be742,0,a0c1384d1,5,3
13115,1,Bruce,1,307,0,1,1,2,0,2,2,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,d8df310c9,1,3
13116,1,Chou Ma Gay & Happy,2,76,307,3,1,7,0,2,2,2,3,2,1,2,0,41327,939f456261125efb3e7b19130aef54ab,1,bd263a880,7,1
13117,1,,57,150,0,1,2,3,0,3,1,1,1,2,1,1,0,41326,93f135ddaf72b4ed1b60521fdeab9426,0,9e3d235d8,4,1
13118,2,ð¸ð·ð Take Me PLEASE ð,11,265,0,2,1,2,4,2,2,1,1,1,1,1,0,41326,dd7e4618761fb9c590572a6a95cf8df8,0,dbe30d86f,16,3
13119,2,Candy,9,305,305,1,4,7,0,3,2,1,1,3,1,1,100,41336,55e163c5e7ff53b03f1d18df0bbb6cac,0,46d9b2934,5,4
13120,1,Farrow,3,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,d21f689eab9b3faa1b738ecc836b4b36,0,7cbf39f49,1,2
13121,1,Luffy,9,206,206,1,7,0,0,3,3,1,1,2,1,1,600,41401,cba28a7a4057a5272d01e7ad77ff001a,0,1f82b8bf0,3,2
13122,2,Michi,36,266,0,1,1,2,4,1,1,2,2,2,2,1,0,41345,8cd77b917172b1e8971fea015c239989,0,1e011d469,5,1
13123,1,Cash & Mac,2,307,307,3,5,0,0,2,1,1,1,2,1,2,0,41326,ed16eed057fd0138d616f9aac53c3c9c,0,9a48cc316,6,4
13124,2,Turi & Her Kittens,18,265,0,3,2,4,6,2,2,2,2,2,1,4,0,41326,659adc3579fa089d6abcfa50efeac26a,0,ca90f9062,5,3
13125,2,Bujji,96,280,0,1,7,0,0,3,3,1,3,3,1,1,0,41326,87bb8334a98b649bfabb4ab21d16eaf6,0,68d514216,2,1
13126,2,Dora,3,266,0,2,6,7,0,1,1,2,2,2,1,1,0,41332,be551fe453b2c4fffd8792b6e21725ef,0,0ace65bc4,1,2
13127,1,Doggie,8,307,0,2,1,2,4,2,1,2,2,2,1,1,0,41330,82eca369ffffb30f9cb47d4f2d011356,0,076a67405,1,4
13128,2,Ziggy And Marley,2,251,0,1,1,2,6,1,1,1,1,2,1,2,0,41326,2e4363f80f02bda5f2f8115b6ce6aef6,0,7ceeeb9f2,4,1
13129,1,Buddy,30,307,0,1,1,0,0,2,2,1,1,1,1,1,0,41326,627c5b4bb618a97848b6eef19a4cc9c2,0,e5ea737ec,2,4
13130,2,5 Newborn Kittens Wants HOME,0,266,266,3,1,6,7,2,1,2,2,2,1,5,0,41401,78ec79634d350f6850fdd4a335cab431,0,6bec28b35,2,4
13131,2,Bobo,3,266,0,2,1,5,6,1,1,1,1,2,1,1,0,41326,5334040b584ecf1ec8548ccadd68459d,0,3a64a5704,12,3
13132,2,Mama Siam,18,266,292,2,2,7,0,3,1,2,1,2,1,1,0,41401,6cba0d252dc111b987e0e0a0a6d2ac34,0,e7c607873,4,1
13133,2,Nachoo,1,266,0,1,2,7,0,2,1,2,2,2,1,1,0,41401,ec0d11c6c46e275aafe7f1d669641602,0,c8c55eb19,2,2
13134,1,Puppies Looking For A Loving Home,2,307,307,3,1,2,6,2,1,2,1,2,1,2,80,41336,4a4e6f628fdb81e9c0dda3649a0292fe,0,8b9a9eac7,4,2
13135,2,"Naughty, Sneaky & Playful",4,266,0,2,1,2,4,1,1,1,1,2,1,2,0,41326,974e0740edc0e158dce5a5591ab6bb5b,0,880d3c594,8,4
13136,2,Full Black Kitten,3,266,0,1,1,0,0,2,1,2,1,2,1,1,0,41326,58c6d68e614ec3c8587004424358cf9b,0,870ff72ec,2,2
13137,1,Tomo,1,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,9817c3ef1,4,3
13138,1,Eva,2,307,307,2,2,0,0,2,1,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,506bacb46,6,3
13139,1,Snoopy,1,307,0,1,5,7,0,2,1,2,2,2,1,1,0,41326,e194190fa50fdc969ef1e4d063ea7851,0,ee83e7a09,9,2
13140,1,Hailey,3,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,7a22a977b447e38f94017409294d1932,0,3bf7bccc9,3,4
13141,1,Poppy,84,103,307,2,1,4,0,2,2,1,1,1,1,1,0,41401,1112a5e33e8557701cc8a1395d0921d3,0,d8179f4d9,2,4
13142,1,Mayo äºæ,2,307,0,2,1,4,0,2,1,2,2,2,1,1,0,41326,e194190fa50fdc969ef1e4d063ea7851,0,70a7a71fe,13,2
13143,2,Olynn,3,265,0,2,5,0,0,2,2,2,1,2,1,1,0,41326,58daf3e7ad33d15f8d5a24c209c290f4,0,d0c1d6b64,6,3
13144,1,Wangwang,24,307,307,2,4,0,0,3,2,3,3,3,2,1,0,41401,5a8f57e5d539293689e9b7514fdbf3dc,0,67e6db7dc,1,3
13145,1,Trixcy,3,307,0,2,2,7,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,abf1716a9,3,3
13146,1,"SUNKIST (smart, Loyal, Small Size)",7,307,307,2,1,2,0,1,1,1,1,1,1,1,0,41326,7b107e61f7d24a581e46e0abc4d2a7a7,3,846ca7805,24,4
13147,2,Meow Meow,1,266,0,2,1,0,0,1,1,2,2,2,1,1,0,41326,2e53c8cd2454a77eb195a039ee28b8f6,0,5893d408b,2,2
13148,1,Rambo,60,205,0,1,2,7,0,2,2,1,1,2,2,1,0,41326,85243701bc3ee71a0b49249e0ceead49,0,df091dc6b,1,1
13149,1,Adult Smooth Coat Chihuahua Female,54,60,0,2,5,7,0,1,1,1,1,1,1,1,100,41327,4a9cb6e373c823566969e4a7cadd7708,0,caa16cc3c,3,1
13150,1,,1,307,0,3,2,7,0,1,1,2,2,2,1,5,0,41326,5ac31b8484313639bf6240562cbbf896,0,ae089cd20,2,4
13151,1,Brownie,4,307,0,1,2,0,0,2,1,1,1,2,1,1,50,41326,22764108e63809e1c246046777a0cfbc,0,b5e7e4539,5,1
13152,1,,12,307,0,2,1,2,0,2,1,2,1,2,1,1,0,41326,7d4ac0007afd9764a032b5edb5635a60,1,838b5c426,1,4
13153,1,Save ME OR I'll Die #42,12,307,0,3,2,0,0,2,2,3,3,3,1,2,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,67888f9fc,4,4
13154,2,Baby,4,265,0,2,2,0,0,1,2,2,2,2,1,1,0,41401,3fea1afcb391a58f112bd2f70dac1d79,0,67c9d22df,1,1
13155,1,Goodie,3,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,121abd2ba,7,2
13156,2,Telat & Belan,2,292,266,2,2,7,0,1,2,2,2,2,1,1,0,41401,8a9b2e0d406c0cd79a6d2195e7da4d7b,0,b47536db5,5,1
13157,2,Tommy,3,285,264,1,3,7,0,3,2,3,3,3,1,1,0,41325,d359a7aa62377e6e7e182f56931778b6,0,daed3d063,2,1
13158,1,Brownie 1,1,307,0,2,1,2,0,2,2,2,2,2,1,1,0,41401,51e1be357201ac5c9ee758096546f846,0,b48b65ef2,1,2
13159,1,Gentle Heart,2,213,307,1,2,3,0,2,2,2,2,2,1,1,0,41326,a042471e0f43f2cf707104a1a138a7df,0,ef0b07c6b,5,3
13160,1,Mimi,12,307,0,2,2,7,0,2,1,1,1,1,1,1,0,41326,6408253f40a6ce3ffb432fb00fe6e381,0,219bf9c22,1,3
13161,1,Faith,2,307,307,2,1,2,0,2,1,3,3,3,1,1,0,41326,852d24e6372668682f863f61d499d4cf,0,38a780df6,2,2
13162,2,Dolly,9,285,265,2,1,6,7,2,2,1,1,1,1,1,0,41326,5526b8bd39dfa5db8baa8de73946171b,0,3a8770d75,3,0
13163,2,BB,2,299,0,1,6,0,0,1,1,2,2,2,1,1,0,41326,cec9711811ab76146d44bde97b857f09,0,e23c47d1e,6,1
13164,2,Sleepyhead,2,266,299,1,2,0,0,1,1,2,2,2,1,1,0,41401,39849ebd0785eeecbb0ac4c91fb73510,0,e8e054802,3,2
13165,2,Black Kitten Needs Home,2,266,0,2,1,7,0,1,1,2,2,2,1,1,0,41326,095888be8f51edab9d9dc14361f14d15,0,a76b1a86a,4,2
13166,2,Kittens,1,266,0,3,2,4,7,2,2,2,2,2,1,4,0,41327,29ec86e3242ed625b9f3ecdc29dee8e6,0,9070ef426,4,2
13167,2,*Teddy*,2,292,266,2,2,7,0,2,2,2,2,2,1,1,0,41336,84296cd53ffc747a6a0e49c5d5134bfc,0,bf20ac1c9,2,1
13168,2,Tux,2,266,0,1,1,0,0,1,1,2,1,2,1,1,50,41326,f4003af4760ec43e2ce8f35a87a8c0a8,0,0a8bc19f6,1,4
13169,1,Puppies For Adoption,2,119,0,3,2,0,0,3,2,1,1,2,1,3,250,41336,69a1be6d7702e9b1adc792228e1ad55f,0,79786edcd,4,4
13170,1,Dex,5,179,0,1,2,0,0,1,2,1,1,1,1,1,0,41326,001e42763024f9d4abe31e79472b1827,0,f05665d6d,2,2
13171,1,Doggie R9,2,307,0,1,7,0,0,2,1,2,2,2,1,1,0,41401,b770bac0ca797cf1433c48a35d30c4cb,0,7d86df9b0,4,2
13172,1,Daisy,5,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,7b107e61f7d24a581e46e0abc4d2a7a7,0,d8f9d07f2,5,2
13173,1,,2,307,307,3,1,2,7,2,2,3,3,3,1,4,0,41324,59dd5e67149bb16fade497f16f091194,0,146f076cf,4,4
13174,1,,24,205,0,2,2,7,0,1,2,1,1,1,1,1,0,41326,67cb2418c00599227862c1ad1d2c7f5a,0,a8de0737e,1,3
13175,2,Misty,3,292,266,2,2,5,7,2,1,2,1,2,1,1,0,41326,7a30f3374d123b3121145df4b1096dde,0,fbcadae16,6,2
13176,1,Huts,3,307,0,2,1,2,7,2,1,1,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,b041aab9f,2,2
13177,2,White,2,266,0,2,1,7,0,1,1,3,3,3,1,1,0,41401,93dfc7e5d65f9772958c411eb3a8b53f,0,1efbef49e,5,0
13178,1,Cuddle,2,307,0,2,5,7,0,2,2,2,2,2,1,1,0,41326,7a22a977b447e38f94017409294d1932,0,e303359a7,4,1
13179,2,Chiko & Chika,2,266,0,1,6,0,0,2,1,2,1,2,1,2,0,41401,ac8d7cbaf2e99bac28670ad9d38395d5,0,440ab06be,2,0
13180,1,Bubu Bear,3,103,307,2,1,2,0,2,2,2,1,2,1,1,200,41326,1d3441a8f19d8fc42969688b4d2be2f6,0,26988350b,2,1
13181,1,Wallis,4,307,0,2,1,0,0,2,1,1,2,2,1,1,0,41401,3e7af740ebbb62b9f9263af775d1fa5f,0,a371e0164,1,4
13182,2,Ollie,4,266,0,1,3,0,0,2,1,1,1,1,1,1,100,41326,09771cded8c18d94a16a6548377410a8,0,ec4351554,2,2
13183,2,AH MIAO,12,266,0,2,7,0,0,1,1,2,2,2,2,1,0,41326,d57db39206aef4167d577bdb82442446,0,0133b0214,2,4
13184,1,Girl Girl,4,307,0,2,1,2,0,2,1,2,1,2,1,1,0,41326,175bce8863264ee441c79f1d969821c2,0,9f88f23a4,2,2
13185,1,Pure Breed Shih Tzu - Max,18,205,0,1,2,3,5,2,2,1,1,2,1,1,150,41326,c6c5e249b796083cb4d5594d28d5c844,0,279a5187c,2,1
13186,1,Cody,12,307,0,1,1,7,0,2,1,1,1,1,1,1,0,41401,8180c2842bebaf1a31ef305f6de35cf0,0,a8267c4eb,2,4
13187,2,Olga,5,266,0,1,5,7,0,2,2,2,1,2,1,1,0,41327,0b4aae0a6d7213c57d3b692096f6763a,0,c7c99d389,3,3
13188,2,Kitty 3,5,265,0,2,1,4,7,2,2,2,1,1,1,1,0,41401,b770bac0ca797cf1433c48a35d30c4cb,0,97e08141e,1,1
